"","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"1964","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","5","cm",NA,33.768157589,-80.715019555,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",11964019
"1965","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","1.75","cm",NA,35.376880025,-83.969293607,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",11965023
"1966","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","0.5","cm",NA,36.062877507,-77.323129614,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Roanoke River - Big Swash","public",11965024
"1967","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","1.75","cm",NA,35.081095891,-83.53142907,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Standing Indian Campground","public",11965025
"1968","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,34.892358344,-81.014838376,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Rock Hill Blackjacks Heritage Preserve","public",11965026
"1969","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","7.5","cm",NA,35.829924131,-81.914678412,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Linville Gorge","public",11965027
"1970","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,33.364115034,-82.185739616,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Fort Gordon Military Reservation","public",11965029
"1971","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,36.302645602,-77.545845961,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Roanoke River - Larkspur Ridge","public",11965031
"1972","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,34.87213343,-83.078042303,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Oconee SP - Tamassee Knob","public",11965032
"1973","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,33.920414356,-78.289823851,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Sea Aire Drive","public",11965033
"1974","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.75","cm",NA,34.9,-82.9,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Wadakoe Mountain","public",11965035
"1975","Vitis",NA,"diameter at breast height (1.3 m)","0.5","cm",NA,34.980073665,-83.09269492,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Ellicott Rock Wilderness Area","public",11965036
"1976","Vitis","Vitis vulpina","diameter at breast height (1.3 m)","3.75","cm",NA,35.4,-83.9,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Joyce Kilmer - Slick Rock Wilderness Area","public",11965037
"1977","Vitis","Vitis cinerea","diameter at breast height (1.3 m)","17.5","cm",NA,35.907762124,-78.551448407,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Neuse River below US 1","public",11965198
"1978","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3.75","cm",NA,36.202214845,-78.005175791,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Fishing Creek; W of Hwy 561 of S bank of river","public",11965199
"1979","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","7.5","cm",NA,36.165812523,-78.16178468,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Sandy Creek N of Why 561","public",11965201
"1980","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,33.080824202,-79.865397635,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Francis Marion NF - Rice Hope","public",11965258
"1981","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.75","cm",NA,34.258020108,-78.52328095,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Waccamaw River; a couple miles upriver from Hwy 204 launch","public",11965270
"1982","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.75","cm",NA,33.88068195,-78.532998146,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Sunset Beach Woodstork Pond; Stakes at mowline inserted so top of stake is at ground level.  Woodstork roosting site in loblolly pines at lake edge.  American alligator nest possibly.","public",11965271
"1983","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.75","cm",NA,35.067435709,-80.054696712,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pee Dee River National Wildlife Refuge; North of Bennett Bridge, west of Road, near road where diabase influence maybe present.  Adjacent to road, in 20 meters","public",11965375
"1984","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","7.5","cm",NA,35.075735873,-79.909173259,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pee Dee River Gabbro Slopes","public",11965386
"1985","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.75","cm",NA,34.941893855,-76.935708031,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pauper's Island - Croatan National Forest; Turn off Access Road of US 70 @ 7220 (House #) US 70, B-W sign for FR 151","public",11965391
"1986","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","6","cm",NA,33.813299733,-80.791025735,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",11965696
"1987","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","2.5","cm",NA,33.830431224,-80.844630063,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",11965860
"1988","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","1.75","cm",NA,38.7179777777778,-78.3792277777778,NA,NA,"Dean Walton",NA,"United States",NA,"Lower Jeremy's Run","public",12035969
"1989","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","5","cm",NA,33.813436583,-80.786676434,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",12059594
"1990","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3","cm",NA,33.814383036,-80.786339123,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",12060148
"1991","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","3.75","cm",NA,35,-82.8,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Wadakoe Mountain","public",12063817
"1992","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,33.854603459,-77.987881037,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Bald Head Island","public",12063809
"1993","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","1.75","cm",NA,34.9,-83.1,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Oconee SP - Tamassee Knob","public",12063813
"1994","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","3.75","cm",NA,35.273343077,-82.236998074,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Tryon Mountain","public",12063814
"1995","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","3.75","cm",NA,35.876772931,-77.050191293,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Roanoke River - Conoho Farm","public",12063815
"1996","Vitis","Vitis cinerea","diameter at breast height (1.3 m)","7.5","cm",NA,35.637296712,-81.72938502,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"South Mountains SP - Walkertop; unusual rich cove forest on dry, high elevation slope","public",12063818
"1997","Vitis","Vitis labrusca","diameter at breast height (1.3 m)","0.5","cm",NA,35.313862264,-83.520802794,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Little Tennessee River","public",12063819
"1998","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,34.691312058,-76.876494679,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Bogue Banks","public",12063820
"1999","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3.75","cm",NA,34.979097812,-83.111765502,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Ellicott Rock Wilderness Area","public",12063821
"2000","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.75","cm",NA,35.902359607,-77.020589629,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Roanoke River - Conine West","public",12063822
"2001","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","7.5","cm",NA,35.95324717,-78.97723965,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"New Hope Creek; Mature bottomlands with old hardwood. Access via Githens Middle School (off 15-501).","public",12063826
"2002","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,36.095626577,-77.14800979,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Roanoke River - Roquist Pocosin","public",12064018
"2003","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,32.955069808,-79.851474985,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Francis Marion NF - Pepper Gully","public",12064038
"2004","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","4","cm",NA,33.834570863,-80.864189647,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",12064082
"2005","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","0.5","cm",NA,35.392683334,-83.101233333,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Balsam Mountain Preserve","public",12064119
"2006","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","0.5","cm",NA,34.949684936,-79.870238384,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pee Dee River Gabbro Slopes; Approx. 1/2 mile from parking lot off Rt. 74 (going N) on Progress Energy land 40 meters from river","public",12064172
"2007","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3.81","cm",NA,36.020451894,-79.000165505,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Duke Forest - Durham Division; couch mountain Comp located ca. 200 yds from parking area","public",12064349
"2008","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","6.35","cm",NA,35.98732134,-79.004321278,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Duke Forest - Korstian Division","public",12064386
"2009","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","7","cm",NA,33.782504101,-80.811347254,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",12152781
"2010","Vitis","Vitis vulpina","diameter at breast height (1.3 m)","3.75","cm",NA,38.5722888888889,-78.3505055555555,NA,NA,"Dean Walton",NA,"United States",NA,"Old Rag Fireroad","public",12162515
"2011","Vitis","Vitis vulpina","diameter at breast height (1.3 m)","7.5","cm",NA,38.7032555555556,-78.2938166666667,NA,NA,"Dean Walton",NA,"United States",NA,"Thorton River Trail","public",12162536
"2012","Vitis","Vitis labrusca","diameter at breast height (1.3 m)","1.75","cm",NA,35.056301377,-79.686966771,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Camp Millstone","public",12163141
"2013","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","0.5","cm",NA,36.433640894,-81.383456821,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"New River","public",12163290
"2014","Vitis","Vitis cinerea","diameter at breast height (1.3 m)","3.75","cm",NA,35.694049161,-82.183950136,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Hickory Branch","public",12163291
"2015","Vitis","Vitis riparia","diameter at breast height (1.3 m)","1.75","cm",NA,35.93465838,-77.12161326,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Roanoke River - Broadneck Swamp; almost at end of trasect #__ on left","public",12163292
"2016","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,35.247829933,-75.55423366,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Cape Hatteras NS - Buxton Woods","public",12163293
"2017","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","0.5","cm",NA,35.172650428,-79.376754821,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Weymouth Woods SP - Boyd Estate","public",12163294
"2018","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.75","cm",NA,35.928775261,-77.173693942,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Roanoke River - Fort Branch","public",12163295
"2019","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","7.5","cm",NA,33.163116185,-80.006428485,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Lewisfield Plantation","public",12163297
"2020","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3.75","cm",NA,32.3,-80.8,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Spring Island","public",12163298
"2021","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.75","cm",NA,35.96442502,-81.11694823,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Rocky Face Mountain; Followed ORV trail to top of first big rock outcrop complex.","public",12163299
"2022","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","7.5","cm",NA,36.3892876,-81.0824374,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Stone Mountain State Park","public",12163300
"2023","Vitis","Vitis vulpina","diameter at breast height (1.3 m)","1.75","cm",NA,35,-82.8,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Wadakoe Mountain; 1600 feet target elevation; lots of Arnoglossum","public",12163302
"2024","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","7.5","cm",NA,35.740299347,-79.116522459,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Haw River - Chatham County; North of Highway 64 along the SW bank of the Haw River","public",12163445
"2025","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.75","cm",NA,35.867499782,-78.757290528,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Umstead State Park; SE bank of Sycamore Creek","public",12163471
"2026","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.75","cm",NA,34.555966563,-78.256198659,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Black River - Beatty Bridge; Hwy 210, left on Rankin, cross bridge @ county line.  Paddle to point on left of river.  
  Plot parallel to river, parallel to side swamp along river, north of bridge.","public",12163672
"2027","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3.75","cm",NA,34.971477615,-79.38104905,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Lumber River - Drowning Creek","public",12163691
"2028","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3.75","cm",NA,34.922915944,-77.106371254,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Catfish Lake - Croatan National Forest; See map on fieldsheet","public",12163710
"2029","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","1.27","cm",NA,36.020451894,-79.000165505,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Duke Forest - Durham Division; couch mountain Comp located ca. 200 yds from parking area","public",12163972
"2030","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","4","cm",NA,33.814383036,-80.786339123,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",12164029
"2031","Vitis","Vitis vulpina","diameter at breast height (1.3 m)","1.75","cm",NA,38.3438777777778,-78.51745,NA,NA,"Dean Walton",NA,"United States",NA,"East Swift Run Gap","public",12235702
"2032","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","3.5","cm",NA,33.811974564,-80.796821369,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",12248680
"2033","Vitis","Vitis rotundifolia","diameter at breast height (1.3 m)","3","cm",NA,33.828796494,-80.814411722,NA,NA,"Sally Landaal",NA,"United States",NA,"COSW","public",12262706
"2034","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","0.5","cm",NA,35.287525346,-83.103988439,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Shelton Mountain","public",12262878
"2035","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","0.5","cm",NA,35.3,-83.6,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Blowing Spring","public",12262880
"2036","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","7.5","cm",NA,35.215519856,-82.335472022,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pearson Falls","public",12262881
"2037","Vitis","Vitis aestivalis","diameter at breast height (1.3 m)","3.75","cm",NA,33.766119939,-80.702214378,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Congaree Swamp National Monument","public",12262882
