"","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"2130","Castanea","Castanea dentata","diameter at breast height (1.3 m)","17.272","cm",NA,41.14355,-75.78291,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14335010
"2131","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.318","cm",NA,35.58,-84.03,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14344113
"2132","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.318","cm",NA,35.94,-83.28,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14344130
"2133","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.302","cm",NA,37.86,-79.92,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14353905
"2134","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.54","cm",NA,38.53,-79.06,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14354028
"2135","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.54","cm",NA,37.250104,-81.18425,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14356518
"2136","Castanea","Castanea pumila","diameter at breast height (1.3 m)","12.7","cm",NA,38.327972,-79.455941,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14357736
"2137","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.826","cm",NA,37.076894,-81.045974,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14357760
"2138","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.318","cm",NA,38.170623,-80.088494,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14365417
"2139","Castanea","Castanea dentata","diameter at breast height (1.3 m)","7.5","cm",NA,36.101628936,-81.783589551,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Grandfather Mountain","public",14368908
"2140","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.824441086,-81.924246761,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Linville Gorge","public",14368911
"2141","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.068247804,-83.61852298,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Riley Knob","public",14368912
"2142","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,35.407951724,-83.04732309,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Deep Gap","public",14368913
"2143","Castanea","Castanea dentata","diameter at breast height (1.3 m)","12.5","cm",NA,36.396822761,-81.552927406,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Bluff Mountain","public",14368914
"2144","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.69342827,-82.182913079,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Hickory Branch; on side of ridge;  AND: see coversheet for drawing","public",14368915
"2145","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.556","cm",NA,34.39,-88.14,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14372400
"2146","Castanea","Castanea pumila","diameter at breast height (1.3 m)","9.652","cm",NA,33.22,-93.22,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14377675
"2147","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.81","cm",NA,36.22,-92.39,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14377998
"2148","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,41.487901,-72.21809,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14386280
"2149","Castanea","Castanea dentata","diameter at breast height (1.3 m)","14.478","cm",NA,39.52787,-79.38865,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14405651
"2150","Castanea","Castanea dentata","diameter at breast height (1.3 m)","7.112","cm",NA,36.53,-80.89,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14425609
"2151","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.556","cm",NA,35.36,-83.64,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14425720
"2152","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.81","cm",NA,35.31,-83.14,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14425751
"2153","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.826","cm",NA,35.500497,-83.201266,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14429113
"2154","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,35.819239,-81.991913,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14430007
"2155","Castanea","Castanea dentata","diameter at breast height (1.3 m)","14.986","cm",NA,35.803074,-83.016539,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14449126
"2156","Castanea","Castanea pumila","diameter at breast height (1.3 m)","11.176","cm",NA,31.03,-93.75,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14449928
"2157","Castanea","Castanea pumila","diameter at breast height (1.3 m)","13.97","cm",NA,30.42,-95.14,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14450026
"2158","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.302","cm",NA,37.86,-79.92,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14456213
"2159","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.556","cm",NA,37.33,-80.42,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14456261
"2160","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.556","cm",NA,38.64,-78.58,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14456291
"2161","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.81","cm",NA,37,-82.47,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14456453
"2162","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.826","cm",NA,38.19,-79.25,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14457612
"2163","Castanea","Castanea dentata","diameter at breast height (1.3 m)","5.08","cm",NA,38.44,-79.67,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14457701
"2164","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.302","cm",NA,36.81,-81.36,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14457934
"2165","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,38.239939,-78.698448,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14458501
"2166","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,37.21734,-80.913767,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14460578
"2167","Castanea","Castanea dentata","diameter at breast height (1.3 m)","13.97","cm",NA,37.911688,-82.093708,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14467101
"2168","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.826","cm",NA,38.591087,-79.598033,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14467286
"2169","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,35.080788295,-83.240220459,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala MF - Cliffside Lake","public",14468678
"2170","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,35.26938216,-82.239004767,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Tryon Mountain","public",14468679
"2171","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,35.385583331,-83.109683333,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Balsam Mountain Preserve","public",14469762
"2172","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,31.39,-88.31,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14471211
"2173","Castanea","Castanea dentata","diameter at breast height (1.3 m)","5.334","cm",NA,34.974198,-83.753976,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14493722
"2174","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.54","cm",NA,35.14,-83.19,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14525046
"2175","Castanea","Castanea dentata","diameter at breast height (1.3 m)","5.842","cm",NA,35.11,-83.19,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14525070
"2176","Castanea","Castanea dentata","diameter at breast height (1.3 m)","23.622","cm",NA,35.715955,-82.318491,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14528037
"2177","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.54","cm",NA,40.073775,-76.939087,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14537607
"2178","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.302","cm",NA,36.81,-81.36,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14557325
"2179","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.54","cm",NA,37.06,-81.19,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14557358
"2180","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.54","cm",NA,37.06,-81.19,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14557359
"2181","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.81","cm",NA,37.665797,-79.668001,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14557562
"2182","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.318","cm",NA,37.031967,-82.518082,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14557601
"2183","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.064","cm",NA,37.250104,-81.18425,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14558023
"2184","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,35.859932439,-81.916685325,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Linville Gorge","public",14568040
"2185","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,35.38847391,-82.893144996,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Shinning Rock","public",14568041
"2186","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.38847391,-82.893144996,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Shinning Rock","public",14568042
"2187","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.377248449,-82.890350765,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Shinning Rock","public",14568043
"2188","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,35.392594625,-82.865937357,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Shinning Rock","public",14568045
"2189","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.095797338,-83.34279772,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Cedar Cliff/The Pinnacle","public",14568046
"2190","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.924758584,-82.893881514,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Rathbone Cabins","public",14568047
"2191","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,36.398207725,-81.469734277,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Mount Jefferson State Park","public",14568049
"2192","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,36.39602451,-80.27781884,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Hanging Rock State Park; Location was chosen to capture Chestnut Oak forest and because Bob told us to put it here.","public",14568050
"2193","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.378033331,-83.1041,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Balsam Mountain Preserve","public",14569073
"2194","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.302","cm",NA,33.432046,-87.652976,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14573808
"2195","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.048","cm",NA,34.652515,-84.035725,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14597969
"2196","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.54","cm",NA,39.66675,-79.36087,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14604987
"2197","Castanea","Castanea pumila","diameter at breast height (1.3 m)","3.048","cm",NA,32.96,-89.32,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14617970
"2198","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,35.5,-83,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14626999
"2199","Castanea","Castanea dentata","diameter at breast height (1.3 m)","14.224","cm",NA,35.101422,-83.201614,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14628413
"2200","Castanea","Castanea dentata","diameter at breast height (1.3 m)","7.366","cm",NA,35.97,-82.58,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14646076
"2201","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.064","cm",NA,38.44,-79.67,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14655970
"2202","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.54","cm",NA,37.06,-81.19,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14656179
"2203","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.064","cm",NA,37.33,-80.42,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14657400
"2204","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.048","cm",NA,37.42,-80.53,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14657579
"2205","Castanea","Castanea dentata","diameter at breast height (1.3 m)","14.732","cm",NA,37.665797,-79.668001,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14659190
"2206","Castanea","Castanea dentata","diameter at breast height (1.3 m)","5.588","cm",NA,37.432682,-80.206588,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14659589
"2207","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.2766","cm",NA,37.03441,-81.450769,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14660296
"2208","Castanea","Castanea dentata","diameter at breast height (1.3 m)","7.62","cm",NA,38.54699,-80.01312,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14666380
"2209","Castanea","Castanea dentata","diameter at breast height (1.3 m)","15.494","cm",NA,38.595741,-79.758843,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14667036
"2210","Castanea","Castanea dentata","diameter at breast height (1.3 m)","13.462","cm",NA,37.430462,-81.516922,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14667257
"2211","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.374595541,-82.816649949,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Shinning Rock","public",14668376
"2212","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.366027317,-82.91584302,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Shinning Rock","public",14668378
"2213","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,34.996257352,-83.129051605,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Ellicott Rock Wilderness Area","public",14668388
"2214","Castanea","Castanea dentata","diameter at breast height (1.3 m)","1.75","cm",NA,35.023130588,-83.43463413,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Nantahala NF - Rock House Knob","public",14668389
"2215","Castanea","Castanea dentata","diameter at breast height (1.3 m)","0.5","cm",NA,35.7,-83,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Pisgah NF - Pigeon River Gorge","public",14668390
"2216","Castanea","Castanea dentata","diameter at breast height (1.3 m)","3.75","cm",NA,36.460636748,-81.485875374,NA,NA,"Robert Peet","uniola@email.unc.edu","United States",NA,"Phoenix Mountain","public",14668391
"2217","Castanea","Castanea pumila","diameter at breast height (1.3 m)","2.794","cm",NA,33.14,-87.33,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14671499
"2218","Castanea","Castanea pumila","diameter at breast height (1.3 m)","4.826","cm",NA,30.47,-87.78,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14672301
"2219","Castanea","Castanea dentata","diameter at breast height (1.3 m)","2.794","cm",NA,33.432046,-87.652976,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14674170
"2220","Castanea","Castanea pumila","diameter at breast height (1.3 m)","4.699","cm",NA,36.274958,-94.097946,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14680822
"2221","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.318","cm",NA,42.016472,-72.491732,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14685595
"2222","Castanea","Castanea dentata","diameter at breast height (1.3 m)","20.066","cm",NA,36.92,-88.74,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14704309
"2223","Castanea","Castanea dentata","diameter at breast height (1.3 m)","22.098","cm",NA,39.36121,-77.69416,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14704863
"2224","Castanea","Castanea dentata","diameter at breast height (1.3 m)","4.318","cm",NA,35.33,-83.69,NA,NA,"Greg Reams",NA,"United States",NA,NA,"public",14724958
